Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,E-mail 3,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Instagram 1,Instagram 2,Instagram 3,Twitter 1,Twitter 2,Twitter 3,Facebook 1,Facebook 2,Facebook 3,ВКонтакте 1,ВКонтакте 2,ВКонтакте 3,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube 1,YouTube 2,YouTube 3,Skype 1,Skype 2,Skype 3,ID объекта,Широта,Долгота,ID здания,Название здания,ID этажа,Количество филиалов,ID сети,Название сети,Специализация сети,Главная рубрика,POI-категория,Кол-во рубрик,Кол-во атрибутов,Дата обновления,Удалён,ID сегмента,ID региона,2GIS URL,Тип,Ожидаемое кол-во (2GIS),Ссылка запроса
Авокадо,минимаркет,Продуктовые магазины,"Солнечный бульвар, 9",,142710,,,,Ленинский городской округ,Московская область,Россия,Пн: 09:00-23:00; Вт: 09:00-23:00; Ср: 09:00-23:00; Чт: 09:00-23:00; Пт: 09:00-23:00; Сб: 09:00-23:00; Вс: 09:00-23:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001114910885,55.532175,37.645682,4504235301248878,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-07-08T06:07:55Z,,0,32,https://2gis.com/firm/70000001114910885,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"4-й квартал, 41 к3",,142717,,,,Ленинский городской округ,Московская область,Россия,Пн: 09:00-23:00; Вт: 09:00-23:00; Ср: 09:00-23:00; Чт: 09:00-23:00; Пт: 09:00-23:00; Сб: 09:00-23:00; Вс: 09:00-23:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001114855289,55.587878,37.75782,4504235282804167,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-06-06T04:51:49Z,,0,32,https://2gis.com/firm/70000001114855289,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Измайловское шоссе, 71 к4г-д",,105613,,Измайлово,Москва,,Москва,Россия,Пн: 08:00-21:00; Вт: 08:00-21:00; Ср: 08:00-21:00; Чт: 08:00-21:00; Пт: 08:00-21:00; Сб: 08:00-21:00; Вс: 08:00-21:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001114855276,55.791522,37.748013,4504235282547287,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-06-06T04:51:41Z,,0,32,https://2gis.com/firm/70000001114855276,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Ломоносовский проспект, 23",,119311,,Гагаринский,Москва,,Москва,Россия,Пн: 08:00-22:00; Вт: 08:00-22:00; Ср: 08:00-22:00; Чт: 08:00-22:00; Пт: 08:00-22:00; Сб: 08:00-22:00; Вс: 08:00-22:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001114855272,55.690814,37.538964,4504235282597488,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-07-07T06:47:28Z,,0,32,https://2gis.com/firm/70000001114855272,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Измайловское шоссе, 71 к2Б",,105613,,Измайлово,Москва,,Москва,Россия,Пн: 08:00-22:00; Вт: 08:00-22:00; Ср: 08:00-22:00; Чт: 08:00-22:00; Пт: 08:00-22:00; Сб: 08:00-22:00; Вс: 08:00-22:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001114855267,55.789615,37.747355,4504235282547281,Гостиница Бета,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-06-06T04:51:47Z,,0,32,https://2gis.com/firm/70000001114855267,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Пейзажная улица, ст1а",,141054,,,,Мытищи городской округ,Московская область,Россия,Пн: 09:00-21:00; Вт: 09:00-21:00; Ср: 09:00-21:00; Чт: 09:00-21:00; Пт: 09:00-21:00; Сб: 09:00-21:00; Вс: 09:00-21:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001114855230,56.130981,37.595526,4504235283273668,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-06-06T04:51:36Z,,0,32,https://2gis.com/firm/70000001114855230,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Очаковское шоссе, 17 к2",,119530,Очаково м-н,Очаково-Матвеевское,Москва,,Москва,Россия,Пн: 08:00-22:00; Вт: 08:00-22:00; Ср: 08:00-22:00; Чт: 08:00-22:00; Пт: 08:00-22:00; Сб: 08:00-22:00; Вс: 08:00-22:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001114808996,55.691547,37.453272,4504235282564600,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,3,2026-06-06T04:55:14Z,,0,32,https://2gis.com/firm/70000001114808996,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,,,143910,,,Балашиха,Балашиха городской округ,Московская область,Россия,Пн: 08:00-19:00; Вт: 08:00-19:00; Ср: 08:00-19:00; Чт: 08:00-19:00; Пт: 08:00-19:00; Сб: 08:00-19:00; Вс: 08:00-19:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001114510732,55.812019,37.963003,4504235300232496,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,3,2026-07-07T06:47:33Z,,0,32,https://2gis.com/firm/70000001114510732,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Первомайская улица, 18",,140060,,,,Люберцы городской округ,Московская область,Россия,Пн: 09:00-22:00; Вт: 09:00-22:00; Ср: 09:00-22:00; Чт: 09:00-22:00; Пт: 09:00-22:00; Сб: 09:00-22:00; Вс: 09:00-22:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001114066965,55.604737,37.97264,4504235282781352,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-07-07T06:47:20Z,,0,32,https://2gis.com/firm/70000001114066965,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"улица Лётчика Ларюшина, 6 к1",,140003,,,Люберцы,Люберцы городской округ,Московская область,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00,+03:00,,,89265125851,89990852369,89017991690,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001114065011,55.676999,37.865807,70030076191297813,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-07-07T11:34:39Z,,0,32,https://2gis.com/firm/70000001114065011,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Южнопортовая улица, 18",,115193,,Южнопортовый,Москва,,Москва,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00,+03:00,,,89175640775,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001114031528,55.706337,37.684715,4504235282626999,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-07-07T07:19:13Z,,0,32,https://2gis.com/firm/70000001114031528,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Варшавское шоссе, 2",,117105,,Донской,Москва,,Москва,Россия,Пн: 00:00-24:00; Вт: 00:00-24:00; Ср: 00:00-24:00; Чт: 00:00-24:00; Пт: 00:00-24:00; Сб: 00:00-24:00; Вс: 00:00-24:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001113531934,55.700274,37.620295,4504235282706093,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,4,2026-06-06T04:51:52Z,,0,32,https://2gis.com/firm/70000001113531934,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"МКАД 8 километр, 3 к2",,109145,,Выхино-Жулебино,Москва,,Москва,Россия,Пн: 08:00-22:00; Вт: 08:00-22:00; Ср: 08:00-22:00; Чт: 08:00-22:00; Пт: 08:00-22:00; Сб: 08:00-22:00; Вс: 08:00-22:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001113149050,55.703581,37.833751,4504235283019223,ТРЦ Скарабей,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-06-06T04:51:57Z,,0,32,https://2gis.com/firm/70000001113149050,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"улица Милашенкова, 10",,127322,,Бутырский,Москва,,Москва,Россия,Пн: 08:00-22:00; Вт: 08:00-22:00; Ср: 08:00-22:00; Чт: 08:00-22:00; Пт: 08:00-22:00; Сб: 08:00-22:00; Вс: 08:00-22:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001113149040,55.826417,37.582954,4504235282596752,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-06-06T04:51:49Z,,0,32,https://2gis.com/firm/70000001113149040,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"улица Захарьинские Дворики, 1 к2",,117148,,Щербинка,Москва,,Москва,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001113149030,55.502575,37.576232,4504235282973721,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-06-06T04:51:40Z,,0,32,https://2gis.com/firm/70000001113149030,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"улица Маяковского, 2",,141241,Мамонтовка м-н,,Пушкино,Пушкинский городской округ,Московская область,Россия,Пн: 09:00-22:00; Вт: 09:00-22:00; Ср: 09:00-22:00; Чт: 09:00-22:00; Пт: 09:00-22:00; Сб: 09:00-22:00; Вс: 09:00-22:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001112473510,55.993378,37.812671,70030076384453368,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-06-06T04:51:47Z,,0,32,https://2gis.com/firm/70000001112473510,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Европейский проезд, 1",,140126,Новая Европа коттеджный пос.,,,Раменский муниципальный округ,Московская область,Россия,Пн: 09:00-23:00; Вт: 09:00-23:00; Ср: 09:00-23:00; Чт: 09:00-23:00; Пт: 09:00-23:00; Сб: 09:00-23:00; Вс: 09:00-23:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001112473438,55.495747,38.139571,70030076333511214,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-06-06T04:51:40Z,,0,32,https://2gis.com/firm/70000001112473438,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Адмирала Лазарева улица, 72",,117041,,Южное Бутово,Москва,,Москва,Россия,Пн: 08:00-23:00; Вт: 08:00-23:00; Ср: 08:00-23:00; Чт: 08:00-23:00; Пт: 08:00-23:00; Сб: 08:00-23:00; Вс: 08:00-23:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001112473342,55.537762,37.505535,4504235282774690,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-06-06T04:51:36Z,,0,32,https://2gis.com/firm/70000001112473342,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"Верейская улица, 9",,121357,,Можайский,Москва,,Москва,Россия,Пн: 00:00-24:00; Вт: 00:00-24:00; Ср: 00:00-24:00; Чт: 00:00-24:00; Пт: 00:00-24:00; Сб: 00:00-24:00; Вс: 00:00-24:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001112473314,55.709829,37.445965,4504235282702059,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,0,2026-06-06T04:51:34Z,,0,32,https://2gis.com/firm/70000001112473314,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
Авокадо,минимаркет,Продуктовые магазины,"улица Инессы Арманд, 24а",,141205,,,Пушкино,Пушкинский городской округ,Московская область,Россия,Пн: 00:00-24:00; Вт: 00:00-24:00; Ср: 00:00-24:00; Чт: 00:00-24:00; Пт: 00:00-24:00; Сб: 00:00-24:00; Вс: 00:00-24:00,+03:00,,,88002007575,,,,,,http://авокадо.рф,http://max.ru/avocado_grocery_stores,,,,,,,,,,,,,,,,,,,,https://t.me/avocadoswnn,,,,,,,,,70000001111280442,55.992361,37.865749,4504235283006059,,,687,70000001041565312,Авокадо,минимаркет,Продуктовые магазины,shop,1,5,2026-03-02T12:24:42Z,,0,32,https://2gis.com/firm/70000001111280442,branch,7907,https://2gis.ru/moscow/search/Продуктовые магазины/rubricId/373/filters/sort=name
